"DateTime","Net APY","Supply APY","Borrow APY","Staking APY"
"2024-10-07 12:00:00",0.05477369619413128,0.0007621773436911452,0.1830602706678276,0.23707178951826774
"2024-10-07 13:00:00",0.057639154656166286,0.0007619818243759394,0.18300337439609654,0.23988054722788688
"2024-10-07 14:00:00",0.057878869933091937,0.0007619976803726582,0.18276866662332517,0.23988553887604444
"2024-10-07 15:00:00",0.058071121632524314,0.0007620135031408045,0.1825814119340858,0.2398905200634693
"2024-10-07 16:00:00",0.058125504951825085,0.0007620293312301363,0.18253202730546902,0.23989550292606399
"2024-10-07 17:00:00",0.058181842116750204,0.0007620451483285756,0.18248068536017906,0.23990048232860067
"2024-10-07 18:00:00",0.05815091548780679,0.000762018064355816,0.1825165641724357,0.23990546159588666
"2024-10-07 19:00:00",0.05776521205245996,0.0007620336090831461,0.18290726900777188,0.2399104474511487
"2024-10-07 20:00:00",0.05695239658751275,0.0007620494861870303,0.18372509892606914,0.23991544602739487
"2024-10-07 21:00:00",0.0554093996902687,0.0007620654846533877,0.1852731486064785,0.23992048281209383
"2024-10-07 22:00:00",0.05536495759340965,0.0007552034742464428,0.18531578620029668,0.2399255403194599
"2024-10-07 23:00:00",0.055423089354742106,0.0007547451883005836,0.18526225369741905,0.2399305978638606
"2024-10-08 00:00:00",0.055434634153828516,0.0007547769605237198,0.18525576110154415,0.23993561829484894
"2024-10-08 01:00:00",0.05544759473942837,0.0007552525935715139,0.18524836723671842,0.23994070938257528
"2024-10-08 02:00:00",0.05545401933663774,0.0007552563526023479,0.18524700275837136,0.23994576574240675
"2024-10-08 03:00:00",0.05546431431405813,0.0007541326494640102,0.18524064034495713,0.23995082200955126
"2024-10-08 04:00:00",0.05571602746604884,0.0007552994834151896,0.1849951488525845,0.23995587683521816
"2024-10-08 05:00:00",0.056092792752368587,0.0007578300774804782,0.18462595592888995,0.23996091860377805
"2024-10-08 06:00:00",0.056106240514176314,0.0007576499625172466,0.18461736838437437,0.23996595893603342
"2024-10-08 07:00:00",0.056211180250768406,0.0007600765253891592,0.18451989308083955,0.2399709968062188
"2024-10-08 08:00:00",0.05624746624142324,0.0007665673779215655,0.18449513398050957,0.23997603284401123
"2024-10-08 09:00:00",0.05623809169481708,0.0007665840700491756,0.18450956088181814,0.23998106850658604
"2024-10-08 10:00:00",0.05621657771061503,0.0007664985104058637,0.18453602532475505,0.23998610452496422
"2024-10-08 11:00:00",0.05596855983107252,0.000765996005797464,0.18478858266977843,0.2399911464950535
"2024-10-08 12:00:00",0.0675797830938869,0.0007658099097482755,0.18471855329651804,0.25153252648065666
"2024-10-09 07:00:00",-0.013097847575959554,0.0007729129247279141,0.27803114564601944,0.26416038514533197
"2024-10-09 08:00:00",-0.0034983389758192485,0.0007729290298097439,0.26843609384683803,0.26416482584120904
"2024-10-09 09:00:00",-0.011188486912294238,0.000766704462288116,0.27612812619054017,0.2641729348159578
"2024-10-09 10:00:00",-0.05175106270331309,0.000746783744055137,0.31667979440557137,0.26418194795820316
"2024-10-09 11:00:00",-0.008771599850920908,0.0007506224846042361,0.27371695528688517,0.26419473295136003
"2024-10-09 12:00:00",0.003819344335197372,0.0007503490503405081,0.26444163691270556,0.26751063219756244
"2024-10-09 13:00:00",0.019478987760644495,0.0007501834871252817,0.25099590042189124,0.26972470469541043
"2024-10-09 14:00:00",-0.024303565456234077,0.0007502049653096545,0.2947861974902624,0.2697324270687187
"2024-10-09 15:00:00",-0.4031904321287083,0.0007502361323167265,0.6736885637283857,0.26974789546736067
"2024-10-09 16:00:00",-0.3012972053839899,0.0007511934574833418,0.5718159124310637,0.26976751358959045
"2024-10-09 17:00:00",-0.08669703298845416,0.0007518553143585797,0.35723106967194174,0.269782181369129
"2024-10-09 18:00:00",0.03814644555699753,0.0007532167860892972,0.23239678713582196,0.2697900159067302
"2024-10-09 19:00:00",-0.07650149671047224,0.0007539332661915888,0.34705457985190635,0.2697991498752425
"2024-10-09 20:00:00",-0.16195553909079757,0.0007478535048948273,0.43251457416354966,0.2698111815678573
"2024-10-09 21:00:00",-0.13866719372379677,0.0007475458273200965,0.4092388813364651,0.2698241417853482
"2024-10-09 22:00:00",-0.13021672185729655,0.0007481682028197111,0.40080151171277006,0.2698366216526538
"2024-10-09 23:00:00",-0.12070661596405241,0.0007480978342571247,0.39130368405569965,0.26984897025739013
"2024-10-10 00:00:00",-0.017897730626556363,0.0007476090730566214,0.2885046300472103,0.2698592903475973
"2024-10-10 01:00:00",-0.0072298131389925135,0.0007470752387545676,0.27784482614718536,0.2698679377694383
"2024-10-10 02:00:00",0.06015129844447292,0.0007471430190266803,0.21047157107683667,0.2698757265022829
"2024-10-10 03:00:00",0.08541075039947055,0.0007478061443081792,0.18521857937939315,0.26988152363455553
"2024-10-10 04:00:00",0.08597344900114595,0.0007478235004048526,0.18466157909402475,0.26988720459476584
"2024-10-10 05:00:00",0.08618829155158006,0.0007476797712293907,0.18445225549948868,0.26989286727983935
"2024-10-10 06:00:00",0.08623334396515547,0.0007473144686969718,0.18441250073048449,0.269898530226943
"2024-10-10 07:00:00",0.08625617501441665,0.0007481301350208136,0.18439614792618902,0.26990419280558486
"2024-10-10 08:00:00",0.08622199052590918,0.0007496058620882287,0.1844374679703864,0.26990985263420736
"2024-10-10 09:00:00",0.08600904747580618,0.0007490960966580067,0.18465556831615942,0.2699155196953076
"2024-10-10 10:00:00",0.08550227883541542,0.0007480663178377792,0.18516698087627453,0.2699211933938522
"2024-10-10 11:00:00",0.0852522170524137,0.0007480478235931814,0.1854227180801846,0.2699268873090051
"2024-10-10 12:00:00",0.07302544533266314,0.000746328790346589,0.1849958733257293,0.25727498986804587
"2024-10-10 13:00:00",0.06446839390484443,0.0007542226063498504,0.18389236924983346,0.24760654054832804
"2024-10-10 14:00:00",0.06452022762185117,0.0007541784400988664,0.18384566900214258,0.24761171818389488
"2024-10-10 15:00:00",0.0645225307031066,0.0007539718108097078,0.18384833404985274,0.2476168929421496
"2024-10-10 16:00:00",0.0645665875188638,0.0007522448781139485,0.18380772776097548,0.24762207040172532
"2024-10-10 17:00:00",0.06459780817580343,0.0007522600235755926,0.18378169767593316,0.247627245828161
"2024-10-10 18:00:00",0.06454781507289764,0.0007522765898138801,0.18383687927609418,0.24763241775917794
"2024-10-10 19:00:00",0.06461722989163307,0.0007537523454790557,0.18377411649012673,0.24763759403628074
"2024-10-10 20:00:00",0.0651465547944339,0.0007659530179684801,0.18326216624717162,0.24764276802363705
"2024-10-10 21:00:00",0.06576427589066972,0.0007674460564403771,0.1826510861641646,0.24764791599839392
"2024-10-10 22:00:00",0.06578510952977623,0.0007685586180215041,0.18263651058733263,0.24765306149908736
"2024-10-10 23:00:00",0.06616631151915536,0.0007708145200912754,0.18226270381091295,0.24765820080997702
"2024-10-11 00:00:00",0.06627688592749853,0.0007898248329105417,0.18217627256000335,0.24766333365459134
"2024-10-11 01:00:00",0.06656628192891195,0.0007975465613120808,0.1818997242958094,0.24766845966340925
"2024-10-11 02:00:00",0.06672283980279495,0.0007975545172501313,0.18174829592312852,0.24767358120867333
"2024-10-11 03:00:00",0.066747100124644,0.0007975466487963092,0.181729146293197,0.2476786997690447
"2024-10-11 04:00:00",0.06675090944206757,0.0007975631310901587,0.1817304720465738,0.2476838183575512
"2024-10-11 05:00:00",0.0667593003654735,0.0007975796124810945,0.18172721591266464,0.24768893666565706
"2024-10-11 06:00:00",0.06685991818628662,0.000797596093087026,0.18163173263677973,0.24769405472997932
"2024-10-11 07:00:00",0.06704091190674458,0.0007973012715874648,0.18145555758154752,0.24769916821670462
"2024-10-11 08:00:00",0.06714422800495681,0.0007972281219996862,0.18135727743324767,0.24770427731620479
"2024-10-11 09:00:00",0.06719943976688694,0.0007970783939018456,0.18130702280027375,0.24770938417325886
"2024-10-11 10:00:00",0.06628709685278708,0.0007964439346351771,0.18222384614592047,0.24771449906407236
"2024-10-11 11:00:00",0.06532606112063039,0.0007914424678554044,0.18318739734005154,0.24772201599282653
"2024-10-11 12:00:00",0.0671784743868992,0.0007911640201559978,0.18310722381857852,0.24949453418532172
"2024-10-11 13:00:00",0.06814891221411526,0.0007909901082672202,0.18332090384528246,0.2506788259511305
"2024-10-11 14:00:00",0.0669783570395418,0.000777880531187793,0.1844835951742744,0.2506840716826284
"2024-10-11 15:00:00",0.06681590456329634,0.0007656126083305079,0.18463904149669083,0.25068933345165667
"2024-10-11 16:00:00",0.0666235477291302,0.0007656286976591137,0.18483668264986203,0.2506946016813331
"2024-10-11 17:00:00",0.06661778428335338,0.0007646626452026009,0.18484675061297756,0.25069987225112833
